player_id,name,dob,birth_place,gp,pts,rbs,ast,fg,fg3,ft,efg,per,ws,venus_cycle,lat,lon,sun,moon,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,nn,sn,asc,mc
alexaco02,Courtney Alexander,1977-04-27,"Bridgeport, Connecticut",187,9.0,2.2,1.2,42.2,33.9,81.3,43.5,11.5,4.1,Red_1,41.188221,-73.187335,TAURUS,LEO,TAURUS,ARIES,PISCES,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,GEMINI,AQUARIUS
cardibr01,Brian Cardinal,1977-05-02,"Tolono, Illinois",456,4.6,2.3,1.0,40.8,37.2,86.1,48.2,12.7,15.4,Red_1,39.989356,-88.26211,TAURUS,LIBRA,TAURUS,ARIES,ARIES,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,GEMINI,AQUARIUS
luety01.h,Tyronn Lue,1977-05-03,"Mexico, Missouri",554,8.5,1.7,3.1,43.7,39.1,82.9,49.4,13.2,19.7,Red_1,39.167293,-91.881194,TAURUS,SCORPIO,TAURUS,ARIES,ARIES,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,TAURUS,AQUARIUS
milicma01,Marko Milič,1977-05-07,"Kranj, Slovenia",44,2.5,0.7,0.3,56.0,42.9,64.7,57.7,14.9,0.2,Red_1,46.240372,14.358032,TAURUS,CAPRICORN,TAURUS,ARIES,ARIES,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,VIRGO,GEMINI
sanchpe01,Pepe Sánchez,1977-05-08,"Bahia Blanca, Argentina",38,0.5,0.6,1.3,27.3,0.0,100.0,27.3,12.3,0.4,Red_1,0.0,0.0,TAURUS,CAPRICORN,TAURUS,ARIES,ARIES,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,GEMINI,PISCES
prigipa01,Pablo Prigioni,1977-05-17,"Rio Tercero, Argentina",270,3.5,1.9,2.8,42.5,37.9,87.2,55.4,12.3,10.4,Red_1,0.0,0.0,TAURUS,TAURUS,TAURUS,ARIES,ARIES,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,CANCER,PISCES
stojape01,Peja Stojaković,1977-06-09,"Slavonska Pozega, Croatia",804,17.0,4.7,1.8,45.0,40.1,89.5,53.2,17.1,82.6,Red_1,0.0,0.0,GEMINI,PISCES,TAURUS,TAURUS,TAURUS,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,CANCER,ARIES
doleami01,Michael Doleac,1977-06-15,"San Antonio, Texas",587,4.9,3.3,0.6,43.9,12.5,79.1,43.9,10.8,12.7,Red_1,0.0,0.0,GEMINI,GEMINI,GEMINI,TAURUS,TAURUS,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LEO,ARIES
giricgo01,Gordan Giriček,1977-06-20,"Zagreb, Croatia",384,9.6,2.5,1.5,44.2,36.8,82.3,48.6,11.8,8.0,White_5,45.806026,15.976218,GEMINI,LEO,GEMINI,TAURUS,TAURUS,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LIBRA,CANCER
lewisqu01,Quincy Lewis,1977-06-26,"Little Rock, Arkansas",159,3.6,1.3,0.6,39.7,33.3,71.0,42.9,6.7,0.8,White_5,34.713561,-92.355844,CANCER,SCORPIO,CANCER,TAURUS,TAURUS,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,CANCER,ARIES
zhizhwa01,Wang Zhizhi,1977-07-08,"Beijing, China",137,4.4,1.7,0.3,41.7,38.5,73.5,48.5,14.2,2.1,White_5,29.34644,116.19873,CANCER,ARIES,CANCER,GEMINI,TAURUS,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,CAPRICORN,SCORPIO
fergude01,Desmond Ferguson,1977-07-22,"Lansg, Michigan",7,1.9,0.6,0.1,41.7,37.5,0.0,54.2,11.3,0.0,White_5,0.0,0.0,CANCER,LIBRA,LEO,GEMINI,GEMINI,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,VIRGO,TAURUS
thomake01,Kenny Thomas,1977-07-25,"Atlanta, Georgia",632,9.3,6.9,1.5,46.5,24.4,69.9,47.1,13.9,31.2,White_5,33.769805,-84.414581,LEO,SCORPIO,LEO,GEMINI,GEMINI,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LEO,TAURUS
ruckegu01,Guy Rucker,1977-07-27,"Inkster, Michigan",3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,7.8,0.0,White_5,42.293488,-83.314824,LEO,SAGITTARIUS,LEO,GEMINI,GEMINI,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LEO,TAURUS
ginobma01,Manu Ginóbili,1977-07-28,"Bahia Blanca, Argentina",1057,13.3,3.5,3.8,44.7,36.9,82.7,52.0,20.2,106.4,White_5,0.0,0.0,LEO,CAPRICORN,VIRGO,GEMINI,GEMINI,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,VIRGO,GEMINI
profila01,Laron Profit,1977-08-05,"Charleston, South Carolina",135,3.3,1.5,1.2,41.9,23.6,71.2,44.4,10.6,0.7,White_5,32.795293,-79.948209,LEO,ARIES,VIRGO,CANCER,GEMINI,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LEO,TAURUS
udokaim01,Ime Udoka,1977-08-09,"Portland, Oregon",316,5.2,2.9,1.0,41.7,35.6,70.5,49.2,10.8,8.8,White_5,45.533467,-122.650095,LEO,GEMINI,VIRGO,CANCER,GEMINI,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LEO,ARIES
frahmri01,Richie Frahm,1977-08-14,"Battle Ground, Washington",140,3.6,1.2,0.6,41.1,35.6,81.0,52.1,12.0,2.8,White_5,45.775955,-122.536596,LEO,LEO,VIRGO,CANCER,GEMINI,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LEO,ARIES
petermo01,Morris Peterson,1977-08-26,"Flt, Michigan",711,10.7,3.5,1.5,41.8,37.3,77.3,49.5,13.3,35.7,White_5,0.0,0.0,VIRGO,AQUARIUS,VIRGO,CANCER,GEMINI,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,VIRGO,GEMINI
georgde01,Devean George,1977-08-29,"Mneapolis, Minnesota",630,5.6,3.1,0.9,39.2,34.3,72.1,45.6,10.6,18.2,White_5,0.0,0.0,VIRGO,PISCES,VIRGO,LEO,GEMINI,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LIBRA,CANCER
mohamna01,Nazr Mohammed,1977-09-05,"Chicago, Illinois",1005,5.8,4.7,0.4,48.6,0.0,64.0,48.6,15.0,34.3,White_5,41.87897,-87.66063,VIRGO,GEMINI,VIRGO,LEO,CANCER,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,VIRGO,GEMINI
cleavma01,Mateen Cleaves,1977-09-07,"Flt, Michigan",167,3.6,1.0,1.9,38.9,26.7,72.8,39.9,8.5,0.8,White_5,0.0,0.0,VIRGO,CANCER,VIRGO,LEO,CANCER,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LIBRA,CANCER
collija02,Jason Collier,1977-09-08,"Sprgfield, Ohio",151,5.6,2.9,0.3,45.5,35.0,73.8,46.0,11.7,1.9,White_5,0.0,0.0,VIRGO,CANCER,VIRGO,LEO,CANCER,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LIBRA,CANCER
terryja01,Jason Terry,1977-09-15,"Seattle, Washington",1410,13.4,2.3,3.8,44.4,38.0,84.5,51.7,16.2,102.0,White_5,47.673455,-122.331537,VIRGO,LIBRA,VIRGO,LEO,CANCER,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,VIRGO,TAURUS
masonde01,Desmond Mason,1977-10-11,"Waxahachie, Texas",643,12.1,4.5,1.6,44.9,26.0,74.0,45.4,12.7,23.1,White_5,32.404815,-96.841781,LIBRA,LIBRA,LIBRA,VIRGO,CANCER,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LIBRA,CANCER
piercpa01,Paul Pierce,1977-10-13,"Oakland, California",1343,19.7,5.6,3.5,44.5,36.8,80.6,50.0,19.7,150.0,White_5,37.785199,-122.197811,LIBRA,LIBRA,LIBRA,VIRGO,CANCER,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,VIRGO,GEMINI
voskuja01,Jake Voskuhl,1977-11-01,"Tulsa, Oklahoma",450,4.0,3.4,0.5,48.7,33.3,71.4,48.8,10.8,11.6,White_5,36.105819,-95.916194,SCORPIO,CANCER,SCORPIO,LIBRA,LEO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LIBRA,LEO
buforro01,Rodney Buford,1977-11-02,"Milwaukee, Wisconsin",230,6.4,2.6,0.8,41.2,30.0,75.8,43.6,10.0,2.9,White_5,43.063146,-87.948334,SCORPIO,CANCER,SCORPIO,LIBRA,LEO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,SCORPIO,LEO
batismi01,Mike Batiste,1977-11-21,"Long Beach, California",75,6.4,3.4,0.7,42.2,22.2,78.4,44.1,12.2,0.8,Blue_4,33.797395,-118.121307,SCORPIO,ARIES,SAGITTARIUS,SCORPIO,LEO,CANCER,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LIBRA,LEO
pankoan01,Andy Panko,1977-11-27,"Harrisburg, Pennsylvania",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blue_4,40.269355,-76.888551,SAGITTARIUS,GEMINI,SAGITTARIUS,SCORPIO,LEO,CANCER,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,SAGITTARIUS,VIRGO
langhda01,Dan Langhi,1977-11-28,"Chicago, Illinois",133,3.0,1.5,0.3,39.1,28.9,61.3,40.3,8.8,0.3,Blue_4,41.87897,-87.66063,SAGITTARIUS,CANCER,SAGITTARIUS,SCORPIO,LEO,CANCER,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,SCORPIO,VIRGO
mccoyje01,Jelani McCoy,1977-12-06,"Oakland, California",260,4.6,3.5,0.5,53.9,0.0,49.0,53.9,12.6,5.1,Blue_4,37.785199,-122.197811,SAGITTARIUS,LIBRA,CAPRICORN,SAGITTARIUS,LEO,CANCER,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,SCORPIO,LEO
garbajo01,Jorge Garbajosa,1977-12-19,"Madrid, Spain",74,8.0,4.7,1.7,41.5,34.4,73.1,48.0,12.0,3.0,Blue_4,40.429913,-3.669245,SAGITTARIUS,ARIES,CAPRICORN,SAGITTARIUS,LEO,CANCER,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,PISCES,SAGITTARIUS
shirlpa01,Paul Shirley,1977-12-23,"Meriden, Kansas",18,1.8,1.1,0.4,39.5,0.0,42.9,39.5,4.5,0.2,Blue_4,39.189,-95.566876,CAPRICORN,GEMINI,SAGITTARIUS,SAGITTARIUS,LEO,CANCER,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,SAGITTARIUS,VIRGO
martike01,Kenyon Martin,1977-12-30,"Sagaw, Michigan",757,12.3,6.8,1.9,48.3,23.4,62.9,48.7,15.0,48.0,Blue_4,20.15257,94.72471,CAPRICORN,VIRGO,SAGITTARIUS,CAPRICORN,LEO,CANCER,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,CANCER,ARIES
johnske03,Ken Johnson,1978-02-01,"Detroit, Michigan",16,2.0,2.0,0.0,40.5,0.0,33.3,40.5,6.1,0.0,Blue_4,42.398649,-83.164515,AQUARIUS,SCORPIO,CAPRICORN,AQUARIUS,CANCER,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,CAPRICORN,SCORPIO
gadzuda01,Dan Gadzuric,1978-02-02,"Den Haag, Netherlands",527,4.7,4.4,0.4,50.0,0.0,49.8,50.0,14.4,15.8,Blue_4,0.0,0.0,AQUARIUS,SAGITTARIUS,CAPRICORN,AQUARIUS,CANCER,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,AQUARIUS,SAGITTARIUS
palacmi01,Milt Palacio,1978-02-07,"Los Angeles, California",470,4.8,1.8,2.5,41.9,23.5,71.9,42.9,9.9,3.9,Blue_4,34.05513,-118.25703,AQUARIUS,AQUARIUS,AQUARIUS,AQUARIUS,CANCER,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,CAPRICORN,LIBRA
guytoaj01,A.J. Guyton,1978-02-12,"Peoria, Illinois",80,5.5,1.0,1.8,37.7,37.8,82.2,46.0,10.9,0.3,Blue_4,40.760334,-89.615639,AQUARIUS,ARIES,AQUARIUS,AQUARIUS,CANCER,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,AQUARIUS,SCORPIO
songada01,Darius Songaila,1978-02-14,"Marijampole, Lithuania",495,6.9,3.4,1.2,49.9,15.8,84.4,49.9,13.3,15.9,Blue_4,0.0,0.0,AQUARIUS,TAURUS,AQUARIUS,PISCES,CANCER,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,PISCES,SAGITTARIUS
hamilri01,Richard Hamilton,1978-02-14,"Coatesville, Pennsylvania",921,17.1,3.1,3.4,44.9,34.6,85.2,46.9,16.5,62.8,Blue_4,39.983806,-75.818339,AQUARIUS,TAURUS,AQUARIUS,PISCES,CANCER,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,AQUARIUS,SAGITTARIUS
barkler01,Erick Barkley,1978-02-21,"Queens, New York",27,2.9,0.8,1.5,35.6,26.7,90.0,37.8,9.9,0.2,Blue_4,0.0,0.0,PISCES,LEO,AQUARIUS,PISCES,CANCER,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,PISCES,SAGITTARIUS
benjaco01,Corey Benjamin,1978-02-24,"Compton, California",153,5.5,1.7,0.9,39.0,28.9,65.2,42.5,8.9,0.9,Blue_4,33.890464,-118.225034,PISCES,VIRGO,PISCES,PISCES,CANCER,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,CAPRICORN,SCORPIO
postela01,Lavor Postell,1978-02-26,"Albany, Georgia",61,3.2,0.7,0.2,33.5,25.0,79.5,36.6,8.9,0.2,Blue_4,31.580711,-84.17833,PISCES,LIBRA,PISCES,PISCES,CANCER,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,PISCES,SAGITTARIUS
tinslja01,Jamaal Tinsley,1978-02-28,"Brooklyn, New York",547,8.5,2.9,6.1,39.3,29.9,71.6,43.7,13.6,17.2,Blue_4,0.0,0.0,PISCES,SCORPIO,PISCES,PISCES,CANCER,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,ARIES,CAPRICORN
scalabr01,Brian Scalabrine,1978-03-18,"Long Beach, California",520,3.1,2.0,0.8,39.0,34.4,78.3,45.0,7.7,7.6,Blue_4,33.797395,-118.121307,PISCES,CANCER,ARIES,ARIES,CANCER,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,AQUARIUS,SCORPIO
samakso01,Soumaila Samake,1978-03-18,"Bougouni, Mali",47,1.4,1.6,0.1,38.9,0.0,46.2,38.9,10.0,0.3,Blue_4,13.1689,-6.7792,PISCES,CANCER,ARIES,ARIES,CANCER,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,GEMINI,PISCES
rakocig01,Igor Rakočević,1978-03-29,"Belgrade, Serbia",42,1.9,0.4,0.8,37.9,41.7,80.6,42.2,8.4,0.1,Blue_4,44.782449,20.46444,ARIES,SAGITTARIUS,ARIES,ARIES,CANCER,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LEO,ARIES
thomaet01,Etan Thomas,1978-04-01,"Harlem, New York",409,5.7,4.7,0.4,51.3,0.0,60.3,51.3,14.5,14.9,Blue_4,0.0,0.0,ARIES,CAPRICORN,ARIES,ARIES,CANCER,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,TAURUS,AQUARIUS
jacksst02,Stephen Jackson,1978-04-05,"Houston, Texas",858,15.1,3.9,3.1,41.4,33.3,79.8,47.1,14.3,36.1,Black_3,37.321449,-91.963436,ARIES,PISCES,ARIES,TAURUS,CANCER,GEMINI,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,ARIES,CAPRICORN
hansetr01,Travis Hansen,1978-04-15,"Provo, Utah",41,3.0,1.7,0.5,35.4,30.0,81.5,38.8,7.2,0.2,Black_3,40.234331,-111.661088,ARIES,CANCER,ARIES,TAURUS,LEO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,ARIES,CAPRICORN
hartja01.,Jason Hart,1978-04-29,"Los Angeles, California",341,4.8,1.7,2.3,41.7,31.5,78.8,43.9,12.2,8.6,Black_3,34.05513,-118.25703,TAURUS,AQUARIUS,ARIES,GEMINI,LEO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,ARIES,CAPRICORN
elyme01.h,Melvin Ely,1978-05-02,"Harvey, Illinois",375,5.3,3.2,0.7,46.0,0.0,62.5,46.0,10.6,4.0,Black_3,41.612053,-87.651829,TAURUS,PISCES,ARIES,GEMINI,LEO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,GEMINI,AQUARIUS
mariosh01,Shawn Marion,1978-05-07,"Waukegan, Illinois",1163,15.2,8.7,1.9,48.4,33.1,81.0,51.0,18.8,124.9,Black_3,42.3657,-87.850166,TAURUS,TAURUS,ARIES,GEMINI,LEO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,GEMINI,AQUARIUS
claxtsp01,Speedy Claxton,1978-05-08,"Queens, New York",334,9.3,2.5,4.3,40.9,19.3,76.2,41.7,14.5,14.2,Black_3,0.0,0.0,TAURUS,GEMINI,ARIES,GEMINI,LEO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,GEMINI,PISCES
portech01,Chris Porter,1978-05-09,"Abbeville, Alabama",51,8.6,3.7,1.2,38.9,0.0,66.7,38.9,11.1,0.2,Black_3,31.569269,-85.247748,TAURUS,GEMINI,ARIES,GEMINI,LEO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,GEMINI,AQUARIUS
bibbymi01,Mike Bibby,1978-05-13,"Cherry Hill, New Jersey",1001,14.7,3.1,5.5,43.6,37.9,80.2,49.7,16.1,73.2,Black_3,0.0,0.0,TAURUS,LEO,ARIES,GEMINI,LEO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,CANCER,PISCES
houseed01,Eddie House,1978-05-14,"Berkeley, California",717,7.5,1.7,1.6,40.9,39.0,85.1,49.0,13.2,20.0,Black_3,37.865832,-122.297864,TAURUS,LEO,ARIES,GEMINI,LEO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,TAURUS,CAPRICORN
boumtru01,Ruben Boumtje-Boumtje,1978-05-20,"Edea, Cameroon",44,1.0,1.3,0.1,36.8,0.0,55.6,36.8,6.4,0.2,Black_3,0.0,0.0,TAURUS,SCORPIO,TAURUS,GEMINI,LEO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,CANCER,PISCES
magloja01,Jamaal Magloire,1978-05-21,"Toronto, Ontario",680,7.2,6.5,0.6,48.0,0.0,63.9,48.0,13.5,27.7,Black_3,43.64877,-79.38171,GEMINI,SCORPIO,TAURUS,GEMINI,LEO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,CANCER,PISCES
hamilta01,Tang Hamilton,1978-05-26,"Jackson, Mississippi",9,2.2,2.0,0.6,52.6,0.0,0.0,52.6,10.9,0.2,Black_3,32.30835,-90.229913,GEMINI,CAPRICORN,TAURUS,CANCER,LEO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,GEMINI,PISCES
moisoje01,Jérôme Moïso,1978-06-15,"Paris, France",145,2.7,2.7,0.3,48.9,0.0,59.3,48.9,12.1,2.1,Black_3,48.858705,2.342865,GEMINI,LIBRA,GEMINI,CANCER,VIRGO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,VIRGO,GEMINI
nowitdi01,Dirk Nowitzki,1978-06-19,"Wurzburg, Germany",1522,20.7,7.5,2.4,47.1,38.0,87.9,51.2,22.4,206.3,Black_3,49.784984,9.941828,GEMINI,SAGITTARIUS,CANCER,LEO,VIRGO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LIBRA,CANCER
woodslo01,Loren Woods,1978-06-21,"St. Louis, Missouri",215,2.6,3.2,0.3,41.9,14.3,64.2,42.0,11.2,3.1,Black_3,38.635957,-90.239861,GEMINI,CAPRICORN,CANCER,LEO,VIRGO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,CANCER,PISCES
allenma01,Malik Allen,1978-06-27,"Willgboro, New Jersey",478,4.9,2.8,0.5,43.9,18.8,77.8,44.0,9.9,6.6,Black_3,0.0,0.0,CANCER,ARIES,CANCER,LEO,VIRGO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LEO,TAURUS
mcphepa01,Paul McPherson,1978-07-03,"Chicago, Illinois",55,4.8,1.4,0.7,50.5,16.7,72.4,50.9,13.6,0.9,Black_3,41.87897,-87.66063,CANCER,GEMINI,LEO,LEO,VIRGO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LEO,ARIES
scaleal01,Alex Scales,1978-07-03,"Race, Wisconsin",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black_3,0.0,0.0,CANCER,GEMINI,LEO,LEO,VIRGO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,LEO,TAURUS
anderch01,Chris Andersen,1978-07-07,"Long Beach, California",695,5.4,5.0,0.5,53.2,22.1,65.4,53.5,16.7,39.7,Black_3,33.797395,-118.121307,CANCER,LEO,LEO,LEO,VIRGO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,LIBRA,ARIES,CANCER,PISCES
solomwi01,Will Solomon,1978-07-20,"Hartford, Connecticut",115,5.1,1.1,2.0,37.8,29.8,69.2,44.3,10.5,0.0,Black_3,41.765566,-72.690228,CANCER,AQUARIUS,LEO,VIRGO,VIRGO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,VIRGO,PISCES,LEO,TAURUS
dickeka01,Kaniel Dickens,1978-07-21,"Denver, Colorado",19,1.2,0.6,0.1,40.0,33.3,75.0,47.5,9.0,0.1,Black_3,39.740959,-104.985798,CANCER,AQUARIUS,LEO,VIRGO,VIRGO,CANCER,LEO,SCORPIO,SAGITTARIUS,LIBRA,VIRGO,PISCES,CANCER,ARIES
fizerma01,Marcus Fizer,1978-08-10,"Detroit, Michigan",289,9.6,4.6,1.2,43.5,19.1,69.1,43.9,13.4,2.7,Black_3,42.398649,-83.164515,LEO,SCORPIO,VIRGO,LIBRA,LIBRA,CANCER,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,VIRGO,PISCES,VIRGO,TAURUS
gilled01.,Eddie Gill,1978-08-16,"Aurora, Colorado",187,3.1,1.1,1.2,36.1,32.0,84.7,42.4,9.9,1.9,Black_3,0.0,0.0,LEO,CAPRICORN,LEO,LIBRA,LIBRA,CANCER,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,VIRGO,PISCES,VIRGO,GEMINI
bryanko01,Kobe Bryant,1978-08-23,"Philadelphia, Pennsylvania",1346,25.0,5.2,4.7,44.7,32.9,83.7,48.2,22.9,172.7,Black_3,39.990821,-75.168428,VIRGO,TAURUS,LEO,LIBRA,LIBRA,CANCER,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,VIRGO,PISCES,VIRGO,GEMINI
jonesal01,Alvin Jones,1978-09-09,"Luxembourg, Luxembourg",23,1.1,1.6,0.1,40.0,0.0,50.0,40.0,6.2,0.1,Red_2,0.0,0.0,VIRGO,SAGITTARIUS,LEO,SCORPIO,LIBRA,LEO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,VIRGO,PISCES,LIBRA,CANCER
battish01,Shane Battier,1978-09-09,"Birmgham, Michigan",977,8.6,4.2,1.8,43.7,38.4,74.3,52.9,12.6,75.7,Red_2,0.0,0.0,VIRGO,SAGITTARIUS,LEO,SCORPIO,LIBRA,LEO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,VIRGO,PISCES,LIBRA,CANCER
dickada01,Dan Dickau,1978-09-16,"Portland, Oregon",300,5.8,1.4,2.5,40.1,34.1,83.1,46.0,12.9,5.9,Red_2,45.533467,-122.650095,VIRGO,PISCES,VIRGO,SCORPIO,LIBRA,LEO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,VIRGO,PISCES,VIRGO,TAURUS
dixonju01,Juan Dixon,1978-10-09,"Baltimore, Maryland",436,8.4,1.9,1.8,41.3,34.1,83.3,46.1,12.8,6.1,Red_2,39.319732,-76.649533,LIBRA,CAPRICORN,LIBRA,SCORPIO,SCORPIO,LEO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,VIRGO,PISCES,LIBRA,CANCER
jaricma01,Marko Jarić,1978-10-12,"Belgrade, Serbia",447,7.1,2.7,3.6,40.4,34.4,73.0,45.3,12.0,12.1,Red_2,44.782449,20.46444,LIBRA,AQUARIUS,LIBRA,SCORPIO,SCORPIO,LEO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,VIRGO,PISCES,CAPRICORN,SCORPIO
onealje01,Jermaine O'Neal,1978-10-13,"Columbia, South Carolina",1011,13.2,7.2,1.4,46.7,14.7,71.5,46.7,17.9,66.0,Red_2,34.044165,-80.846323,LIBRA,PISCES,LIBRA,SCORPIO,SCORPIO,LEO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,VIRGO,PISCES,LIBRA,CANCER
glovedi01,Dion Glover,1978-10-22,"Marietta, Georgia",294,8.2,3.1,1.5,41.1,31.7,75.6,44.5,12.8,5.8,Red_2,33.957225,-84.542722,LIBRA,CANCER,SCORPIO,SCORPIO,SCORPIO,LEO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,VIRGO,PISCES,SCORPIO,LEO
olivede01,Dean Oliver,1978-11-05,"Qucy, Illinois",35,1.8,0.7,1.3,32.0,15.8,76.5,34.0,8.1,0.2,Red_2,0.0,0.0,SCORPIO,CAPRICORN,SAGITTARIUS,SCORPIO,SAGITTARIUS,LEO,VIRGO,SCORPIO,SAGITTARIUS,LIBRA,VIRGO,PISCES,SCORPIO,VIRGO
